artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Weeknd,Take My Breath,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,audio_features,6OGogr19zPTM4BALXuMQpF,spotify:track:6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/tracks/6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/audio-analysis/6OGogr19zPTM4BALXuMQpF,220196,4
Jason Derulo,Acapulco,0.774,0.792,10,-4.021,1,0.0523,0.051,0,0.155,0.507,122.062,audio_features,3eJH2nAjvNXdmPfBkALiPZ,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,https://api.spotify.com/v1/tracks/3eJH2nAjvNXdmPfBkALiPZ,https://api.spotify.com/v1/audio-analysis/3eJH2nAjvNXdmPfBkALiPZ,139672,4
Bastille,survivin',0.787,0.78,7,-5.023,1,0.129,0.25,0,0.0908,0.68,95.035,audio_features,1lwvJQGhdq6Kyr4BBquf23,spotify:track:1lwvJQGhdq6Kyr4BBquf23,https://api.spotify.com/v1/tracks/1lwvJQGhdq6Kyr4BBquf23,https://api.spotify.com/v1/audio-analysis/1lwvJQGhdq6Kyr4BBquf23,173206,4
Kygo,Freedom,0.715,0.635,7,-6.591,1,0.0791,0.127,0,0.0862,0.39,112.887,audio_features,5Gj1wG8b12VQdEd3hUuSwo,spotify:track:5Gj1wG8b12VQdEd3hUuSwo,https://api.spotify.com/v1/tracks/5Gj1wG8b12VQdEd3hUuSwo,https://api.spotify.com/v1/audio-analysis/5Gj1wG8b12VQdEd3hUuSwo,198635,4
MAX,Blueberry Eyes (feat. SUGA of BTS),0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,audio_features,5dn6QANKbf76pANGjMBida,spotify:track:5dn6QANKbf76pANGjMBida,https://api.spotify.com/v1/tracks/5dn6QANKbf76pANGjMBida,https://api.spotify.com/v1/audio-analysis/5dn6QANKbf76pANGjMBida,172245,4
Peach Tree Rascals,Mariposa,0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,audio_features,4ja2gzrNh9VNigzoXfmbwD,spotify:track:4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/tracks/4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/audio-analysis/4ja2gzrNh9VNigzoXfmbwD,210000,4
Nelly,Lil Bit,0.707,0.689,4,-7.097,0,0.0387,0.0255,0,0.383,0.41,119.987,audio_features,0NmuYnjETG3u3qx0OmEJev,spotify:track:0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/tracks/0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/audio-analysis/0NmuYnjETG3u3qx0OmEJev,195962,4
BØRNS,Electric Love,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107,4
Tai Verdes,Let's go to Hell,0.782,0.798,4,-5.07,0,0.0337,0.141,0,0.685,0.905,127.89,audio_features,38XLUjlR84JEwK0SOvX77a,spotify:track:38XLUjlR84JEwK0SOvX77a,https://api.spotify.com/v1/tracks/38XLUjlR84JEwK0SOvX77a,https://api.spotify.com/v1/audio-analysis/38XLUjlR84JEwK0SOvX77a,152182,4
Elton John,Cold Heart - PNAU Remix,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4
Walker Hayes,Fancy Like,0.649,0.76,1,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,audio_features,3ZozFqJJlDBNIm4xqxn2ZD,spotify:track:3ZozFqJJlDBNIm4xqxn2ZD,https://api.spotify.com/v1/tracks/3ZozFqJJlDBNIm4xqxn2ZD,https://api.spotify.com/v1/audio-analysis/3ZozFqJJlDBNIm4xqxn2ZD,161853,4
MEDUZA,Tell It To My Heart,0.539,0.715,11,-6.639,0,0.0595,0.0265,0,0.609,0.489,123.854,audio_features,46nvQpUDsxpS08UTFOeKTA,spotify:track:46nvQpUDsxpS08UTFOeKTA,https://api.spotify.com/v1/tracks/46nvQpUDsxpS08UTFOeKTA,https://api.spotify.com/v1/audio-analysis/46nvQpUDsxpS08UTFOeKTA,165524,4
Joel Corry,Head & Heart (feat. MNEK),0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4
Post Malone,Circles,0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,audio_features,4VginDwYTP2eaHJzO0QMjG,spotify:track:4VginDwYTP2eaHJzO0QMjG,https://api.spotify.com/v1/tracks/4VginDwYTP2eaHJzO0QMjG,https://api.spotify.com/v1/audio-analysis/4VginDwYTP2eaHJzO0QMjG,214907,4
FINNEAS,Let's Fall in Love for the Night,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.921,audio_features,7kQkmyoHCEqwe7QwDbkSXM,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,https://api.spotify.com/v1/tracks/7kQkmyoHCEqwe7QwDbkSXM,https://api.spotify.com/v1/audio-analysis/7kQkmyoHCEqwe7QwDbkSXM,190348,4
PUBLIC,Make You Mine,0.606,0.799,9,-4.452,1,0.0261,0.0128,0,0.15,0.638,103.014,audio_features,5iFwAOB2TFkPJk8sMlxP8g,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/tracks/5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/audio-analysis/5iFwAOB2TFkPJk8sMlxP8g,232907,4
Lost Frequencies,Where Are You Now,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4
Dominic Fike,3 Nights,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4
Anson Seabra,Robin Hood,0.731,0.153,4,-14.409,1,0.0562,0.952,0,0.134,0.324,78.072,audio_features,5dyihZecYMcEPq09Bk2OL2,spotify:track:5dyihZecYMcEPq09Bk2OL2,https://api.spotify.com/v1/tracks/5dyihZecYMcEPq09Bk2OL2,https://api.spotify.com/v1/audio-analysis/5dyihZecYMcEPq09Bk2OL2,221538,4
Ruel,Hard Sometimes,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,audio_features,0D2xguFRqCF0OUqXCkqrpU,spotify:track:0D2xguFRqCF0OUqXCkqrpU,https://api.spotify.com/v1/tracks/0D2xguFRqCF0OUqXCkqrpU,https://api.spotify.com/v1/audio-analysis/0D2xguFRqCF0OUqXCkqrpU,269493,4
Ben Platt,In Case You Don't Live Forever,0.529,0.307,9,-8.24,1,0.0335,0.851,0,0.104,0.439,139.785,audio_features,4Svpc4QRvDW0J34AE30S9c,spotify:track:4Svpc4QRvDW0J34AE30S9c,https://api.spotify.com/v1/tracks/4Svpc4QRvDW0J34AE30S9c,https://api.spotify.com/v1/audio-analysis/4Svpc4QRvDW0J34AE30S9c,228960,4
Sam Fischer,This City - Acoustic,0.625,0.221,10,-10.576,1,0.0438,0.666,0,0.0946,0.702,139.807,audio_features,6ia9TgcqUz4IaGRoKXW0oF,spotify:track:6ia9TgcqUz4IaGRoKXW0oF,https://api.spotify.com/v1/tracks/6ia9TgcqUz4IaGRoKXW0oF,https://api.spotify.com/v1/audio-analysis/6ia9TgcqUz4IaGRoKXW0oF,206820,4
Lilacs.,7PM,0.782,0.512,4,-8.103,1,0.0324,0.297,3.24e-05,0.0979,0.658,94.98,audio_features,76tztTt7xAC6E0RZggd9xg,spotify:track:76tztTt7xAC6E0RZggd9xg,https://api.spotify.com/v1/tracks/76tztTt7xAC6E0RZggd9xg,https://api.spotify.com/v1/audio-analysis/76tztTt7xAC6E0RZggd9xg,202105,4
CLAY,orange,0.561,0.583,0,-7.091,1,0.182,0.257,0,0.117,0.314,86.352,audio_features,6vrFIzWogs4kLbCSMsjnRC,spotify:track:6vrFIzWogs4kLbCSMsjnRC,https://api.spotify.com/v1/tracks/6vrFIzWogs4kLbCSMsjnRC,https://api.spotify.com/v1/audio-analysis/6vrFIzWogs4kLbCSMsjnRC,212611,4
Shawn Mendes,Teach Me How To Love,0.592,0.885,9,-4.944,0,0.0807,0.0505,2.38e-06,0.0843,0.731,98.991,audio_features,5LZtB6nxvjIhUoElp3Zqk0,spotify:track:5LZtB6nxvjIhUoElp3Zqk0,https://api.spotify.com/v1/tracks/5LZtB6nxvjIhUoElp3Zqk0,https://api.spotify.com/v1/audio-analysis/5LZtB6nxvjIhUoElp3Zqk0,202357,4
Alex Aiono,Good Morning,0.424,0.544,2,-7.3,1,0.192,0.715,0,0.1,0.578,171.751,audio_features,0vEyr9AoLOI0SDiQlwOHUY,spotify:track:0vEyr9AoLOI0SDiQlwOHUY,https://api.spotify.com/v1/tracks/0vEyr9AoLOI0SDiQlwOHUY,https://api.spotify.com/v1/audio-analysis/0vEyr9AoLOI0SDiQlwOHUY,212760,4
FINNEAS,Another Year,0.596,0.0992,1,-13.262,0,0.0299,0.97,1.02e-05,0.101,0.267,80.181,audio_features,1v4HRWBmiwBcJODNWyhKO6,spotify:track:1v4HRWBmiwBcJODNWyhKO6,https://api.spotify.com/v1/tracks/1v4HRWBmiwBcJODNWyhKO6,https://api.spotify.com/v1/audio-analysis/1v4HRWBmiwBcJODNWyhKO6,256648,4
Alicia Keys,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,0.688,0.638,11,-5.562,0,0.0907,0.146,0.000669,0.0805,0.83,79.948,audio_features,7IM5Blpr2xlz9hFBgr79cC,spotify:track:7IM5Blpr2xlz9hFBgr79cC,https://api.spotify.com/v1/tracks/7IM5Blpr2xlz9hFBgr79cC,https://api.spotify.com/v1/audio-analysis/7IM5Blpr2xlz9hFBgr79cC,277610,4
ZAYN,Connexion,0.619,0.375,2,-10.06,0,0.0886,0.59,0,0.108,0.574,171.797,audio_features,5euRP53moGQyGCsq8aNjvo,spotify:track:5euRP53moGQyGCsq8aNjvo,https://api.spotify.com/v1/tracks/5euRP53moGQyGCsq8aNjvo,https://api.spotify.com/v1/audio-analysis/5euRP53moGQyGCsq8aNjvo,196493,4
JP Saxe,Line By Line (feat. Maren Morris),0.645,0.486,0,-7.299,1,0.0425,0.274,0,0.135,0.453,72.536,audio_features,2gA74HvN6NKFrhgzpd5oNE,spotify:track:2gA74HvN6NKFrhgzpd5oNE,https://api.spotify.com/v1/tracks/2gA74HvN6NKFrhgzpd5oNE,https://api.spotify.com/v1/audio-analysis/2gA74HvN6NKFrhgzpd5oNE,208187,4
Jamie Miller,City That Never Sleeps,0.598,0.596,11,-4.95,1,0.114,0.504,0,0.0829,0.785,81.463,audio_features,2jv9q6oVcAlrVLk9QEmzar,spotify:track:2jv9q6oVcAlrVLk9QEmzar,https://api.spotify.com/v1/tracks/2jv9q6oVcAlrVLk9QEmzar,https://api.spotify.com/v1/audio-analysis/2jv9q6oVcAlrVLk9QEmzar,164725,3
WATTS,Feels (feat. Khalid),0.548,0.35,7,-12.52,1,0.0579,0.273,0.0041,0.362,0.0802,167.682,audio_features,6LZ9FO9UsGIcTKbShnfNsG,spotify:track:6LZ9FO9UsGIcTKbShnfNsG,https://api.spotify.com/v1/tracks/6LZ9FO9UsGIcTKbShnfNsG,https://api.spotify.com/v1/audio-analysis/6LZ9FO9UsGIcTKbShnfNsG,221975,4
Alicia Keys,So Done (feat. Khalid),0.587,0.431,7,-7.522,0,0.0638,0.788,0,0.104,0.367,82.427,audio_features,0DC6yJLAPwIEeZh6EZpn1f,spotify:track:0DC6yJLAPwIEeZh6EZpn1f,https://api.spotify.com/v1/tracks/0DC6yJLAPwIEeZh6EZpn1f,https://api.spotify.com/v1/audio-analysis/0DC6yJLAPwIEeZh6EZpn1f,234867,4
Alicia Keys,Perfect Way To Die,0.442,0.409,5,-5.592,1,0.0379,0.941,6.89e-05,0.207,0.246,85.218,audio_features,4rxetbgJZra2oJKBIF8vr5,spotify:track:4rxetbgJZra2oJKBIF8vr5,https://api.spotify.com/v1/tracks/4rxetbgJZra2oJKBIF8vr5,https://api.spotify.com/v1/audio-analysis/4rxetbgJZra2oJKBIF8vr5,211067,4
Alicia Keys,Love Looks Better,0.562,0.683,1,-6.179,1,0.0328,0.0211,0,0.176,0.464,97.061,audio_features,0HL5XOeVxgX1cEPY2KgRRa,spotify:track:0HL5XOeVxgX1cEPY2KgRRa,https://api.spotify.com/v1/tracks/0HL5XOeVxgX1cEPY2KgRRa,https://api.spotify.com/v1/audio-analysis/0HL5XOeVxgX1cEPY2KgRRa,203320,4
Alicia Keys,Authors Of Forever,0.697,0.63,7,-5.767,1,0.224,0.512,1.91e-05,0.121,0.68,98.081,audio_features,13BHxtf5YIEODKlf8wRyXp,spotify:track:13BHxtf5YIEODKlf8wRyXp,https://api.spotify.com/v1/tracks/13BHxtf5YIEODKlf8wRyXp,https://api.spotify.com/v1/audio-analysis/13BHxtf5YIEODKlf8wRyXp,217560,4
Alicia Keys,Underdog,0.657,0.726,0,-4.74,0,0.0458,0.542,0,0.137,0.282,90.105,audio_features,7FsAFw1oZeTJUZmIzSh0cg,spotify:track:7FsAFw1oZeTJUZmIzSh0cg,https://api.spotify.com/v1/tracks/7FsAFw1oZeTJUZmIzSh0cg,https://api.spotify.com/v1/audio-analysis/7FsAFw1oZeTJUZmIzSh0cg,204400,4
Alicia Keys,A Beautiful Noise,0.563,0.328,0,-6.873,1,0.061,0.948,1.28e-06,0.114,0.265,75.85,audio_features,4Z8DyhYIN47p8LgrPVOYeL,spotify:track:4Z8DyhYIN47p8LgrPVOYeL,https://api.spotify.com/v1/tracks/4Z8DyhYIN47p8LgrPVOYeL,https://api.spotify.com/v1/audio-analysis/4Z8DyhYIN47p8LgrPVOYeL,199090,3
Ashe,When I'm Older,0.39,0.312,10,-11.715,1,0.0339,0.752,0,0.16,0.351,101.706,audio_features,7AlOPQSiZicj3Y5wIBAwCG,spotify:track:7AlOPQSiZicj3Y5wIBAwCG,https://api.spotify.com/v1/tracks/7AlOPQSiZicj3Y5wIBAwCG,https://api.spotify.com/v1/audio-analysis/7AlOPQSiZicj3Y5wIBAwCG,170242,4
Ashe,I'm Fine,0.521,0.486,9,-6.547,1,0.0273,0.0951,0,0.147,0.279,147.964,audio_features,27gRd0sbdd8cJdI6yx6dt8,spotify:track:27gRd0sbdd8cJdI6yx6dt8,https://api.spotify.com/v1/tracks/27gRd0sbdd8cJdI6yx6dt8,https://api.spotify.com/v1/audio-analysis/27gRd0sbdd8cJdI6yx6dt8,136345,4
Faouzia,Bad Dreams - Stripped,0.637,0.323,6,-9.581,0,0.0352,0.731,0,0.114,0.367,110.882,audio_features,4II6CiYRsyuERn0KvUJoTG,spotify:track:4II6CiYRsyuERn0KvUJoTG,https://api.spotify.com/v1/tracks/4II6CiYRsyuERn0KvUJoTG,https://api.spotify.com/v1/audio-analysis/4II6CiYRsyuERn0KvUJoTG,171351,4
Faouzia,The Road,0.538,0.698,8,-5.57,1,0.0349,0.0216,0,0.336,0.263,135.1,audio_features,1UID3iRWwHeoQJahHBBEWb,spotify:track:1UID3iRWwHeoQJahHBBEWb,https://api.spotify.com/v1/tracks/1UID3iRWwHeoQJahHBBEWb,https://api.spotify.com/v1/audio-analysis/1UID3iRWwHeoQJahHBBEWb,198667,4
Faouzia,Wake Me When It's Over,0.688,0.287,1,-9.732,1,0.0415,0.163,0,0.155,0.0597,124.996,audio_features,3VVHLdkxTCE5aBEdBmogp1,spotify:track:3VVHLdkxTCE5aBEdBmogp1,https://api.spotify.com/v1/tracks/3VVHLdkxTCE5aBEdBmogp1,https://api.spotify.com/v1/audio-analysis/3VVHLdkxTCE5aBEdBmogp1,130680,4
Ashe,Me Without You,0.74,0.172,11,-8.669,1,0.0497,0.658,0,0.133,0.664,122.951,audio_features,0Rz810tdw9rgLr9dSMhl9j,spotify:track:0Rz810tdw9rgLr9dSMhl9j,https://api.spotify.com/v1/tracks/0Rz810tdw9rgLr9dSMhl9j,https://api.spotify.com/v1/audio-analysis/0Rz810tdw9rgLr9dSMhl9j,189500,4
Alan Walker,Believers,0.649,0.69,8,-5.384,0,0.0296,0.0247,0,0.161,0.593,104.04,audio_features,4bMLBGnjAGVFpjAfIkD0UY,spotify:track:4bMLBGnjAGVFpjAfIkD0UY,https://api.spotify.com/v1/tracks/4bMLBGnjAGVFpjAfIkD0UY,https://api.spotify.com/v1/audio-analysis/4bMLBGnjAGVFpjAfIkD0UY,159078,4
Livingston,Atlas,0.678,0.576,10,-5.659,1,0.0607,0.182,0,0.245,0.354,90.083,audio_features,5LSXLVXucZc96jWbt7bGni,spotify:track:5LSXLVXucZc96jWbt7bGni,https://api.spotify.com/v1/tracks/5LSXLVXucZc96jWbt7bGni,https://api.spotify.com/v1/audio-analysis/5LSXLVXucZc96jWbt7bGni,234667,4
Dean Lewis,Falling Up - Guitar Acoustic,0.502,0.34,2,-7.509,1,0.133,0.821,0,0.256,0.379,203.376,audio_features,0uJHwPFiLK3MK4CMjVO28W,spotify:track:0uJHwPFiLK3MK4CMjVO28W,https://api.spotify.com/v1/tracks/0uJHwPFiLK3MK4CMjVO28W,https://api.spotify.com/v1/audio-analysis/0uJHwPFiLK3MK4CMjVO28W,196936,4
Ashe,Love Is Not Enough,0.567,0.344,7,-8.651,1,0.0291,0.686,0,0.218,0.353,73.912,audio_features,0iMjtK5euENXVYrmeb9y9X,spotify:track:0iMjtK5euENXVYrmeb9y9X,https://api.spotify.com/v1/tracks/0iMjtK5euENXVYrmeb9y9X,https://api.spotify.com/v1/audio-analysis/0iMjtK5euENXVYrmeb9y9X,189251,4
Alok,In My Mind,0.629,0.746,0,-5.482,1,0.0401,0.0947,0,0.225,0.425,108.025,audio_features,7uoxJCPiqiEa3fvOQQQbyn,spotify:track:7uoxJCPiqiEa3fvOQQQbyn,https://api.spotify.com/v1/tracks/7uoxJCPiqiEa3fvOQQQbyn,https://api.spotify.com/v1/audio-analysis/7uoxJCPiqiEa3fvOQQQbyn,175556,4
Sam Smith,Make It To Me,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967,audio_features,2uCMaUojwuqr8CRGsLoPa6,spotify:track:2uCMaUojwuqr8CRGsLoPa6,https://api.spotify.com/v1/tracks/2uCMaUojwuqr8CRGsLoPa6,https://api.spotify.com/v1/audio-analysis/2uCMaUojwuqr8CRGsLoPa6,162732,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
